mean_pixels,std_pixels,median_pixels,mean_hist,std_hist,median_hist,label
93.009521484375,79.21052815547603,108.0,3072.0,3944.909457135867,1557.0,0.0
55.03997802734375,62.600807771872425,34.0,3072.0,5296.365864911524,1780.5,0.0
35.3853759765625,57.267666411475716,0.0,3072.0,7613.337884922749,568.5,0.0
55.71710205078125,74.09460331054092,0.0,3072.0,6708.638610031099,1279.5,0.0
63.00140380859375,71.54892533288701,42.0,3072.0,5341.550652666321,1696.5,0.0
76.429443359375,73.38326722406964,71.0,3072.0,5014.164474266874,1305.0,0.0
78.27728271484375,78.5247924159244,74.0,3072.0,4821.014234577617,1921.5,0.0
50.40826416015625,75.73614803193635,0.0,3072.0,7351.508569674663,1209.0,0.0
34.374267578125,61.13948645239651,0.0,3072.0,8366.129414191488,744.0,0.0
19.53094482421875,42.92619647925572,0.0,3072.0,9287.278920652701,352.5,0.0
34.59686279296875,62.889569225778814,0.0,3072.0,8619.639616886543,442.5,0.0
38.912109375,53.83555908247273,0.0,3072.0,6811.650295633211,799.5,0.0
49.72119140625,72.85178426673005,0.0,3072.0,7213.502885214644,1386.0,0.0
37.4429931640625,52.78917913563732,0.0,3072.0,7043.085438925187,403.5,0.0
39.66162109375,54.48566662783771,0.0,3072.0,6920.116003362949,378.0,0.0
44.126220703125,54.182626528739384,2.0,3072.0,6105.9639595235085,445.5,0.0
32.93310546875,60.14082527672395,0.0,3072.0,8524.876839286302,630.0,0.0
40.68292236328125,67.4696255903324,0.0,3072.0,8127.042566333709,706.5,0.0
57.08551025390625,68.24022258553836,0.0,3072.0,6282.355917567867,798.0,0.0
40.0672607421875,56.65655911574855,0.0,3072.0,6819.374412290324,960.0,0.0
42.256591796875,55.03907264021705,0.0,3072.0,6125.712683027175,1389.0,0.0
41.93157958984375,65.46737314926759,0.0,3072.0,7301.70087205714,1270.5,0.0
40.56671142578125,59.02963551405013,0.0,3072.0,6975.218867533836,1210.5,0.0
40.50396728515625,74.76340683022819,0.0,3072.0,8511.12682757107,961.5,0.0
46.33502197265625,77.65984337778072,0.0,3072.0,8032.027857272408,742.5,0.0
71.798095703125,79.23927329864334,68.0,3072.0,5342.215305938164,1338.0,0.0
57.276611328125,57.83124505938348,59.0,3072.0,4998.214618741376,1362.0,0.0
47.12945556640625,66.63900772177693,0.0,3072.0,6752.842568133808,1408.5,0.0
72.40167236328125,79.61033549246437,60.0,3072.0,5314.253381238045,1609.5,0.0
35.29290771484375,56.167998679640114,0.0,3072.0,7914.233625247614,406.5,0.0
